,Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,Attrition,Gender,OverTime,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
1684,30,1005,3,3,1685,4,88,3,1,1,8556,5,11,3,0,5,3,5,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1685,41,896,6,3,1686,4,75,3,3,4,14674,3,18,3,0,3,3,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1686,30,334,26,4,1687,3,52,2,2,1,22967,5,15,3,0,5,2,6,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1687,29,992,1,3,1688,3,85,3,1,3,19757,0,14,4,0,1,2,6,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1688,45,1052,6,3,1689,4,57,2,3,4,16840,6,12,4,0,2,3,19,12,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1689,54,1147,3,3,1690,4,52,3,2,1,17011,2,14,4,1,4,3,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1690,36,1396,5,2,1691,4,62,3,2,2,9945,8,16,4,0,3,4,13,3,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1691,33,147,4,4,1692,3,47,2,1,2,13248,6,21,4,0,3,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1692,37,663,11,3,1693,2,47,3,3,4,10056,1,14,3,3,1,3,10,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1693,38,119,3,3,1694,1,76,3,3,3,9647,0,12,3,2,6,2,16,5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1694,31,979,1,4,1695,3,90,1,2,3,4381,0,12,4,1,2,3,5,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1695,59,142,3,3,1696,3,70,2,1,4,8456,3,17,1,1,6,3,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1696,37,319,4,4,1697,1,41,3,1,4,2539,4,17,3,1,2,3,9,5,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1697,29,1413,1,1,1698,2,42,3,3,4,6599,1,14,4,1,5,3,11,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1698,35,944,1,3,1699,3,92,3,3,3,9096,1,14,1,0,3,4,10,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1699,29,896,18,1,1700,3,86,2,1,4,14961,1,13,3,0,3,2,4,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1700,52,1323,2,3,1701,3,89,2,1,4,3300,7,15,2,0,3,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1701,42,532,4,2,1702,3,58,3,5,4,4933,1,11,4,0,3,3,22,11,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1702,59,818,6,2,1703,2,52,3,1,3,25657,8,17,4,0,2,2,2,2,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1703,50,854,1,4,1704,4,68,3,5,4,24118,3,11,3,1,3,2,7,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1704,33,813,14,3,1705,3,58,3,1,4,22149,5,13,3,1,2,1,5,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1705,43,1034,16,3,1706,4,80,3,4,4,7744,5,22,3,1,3,3,17,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1706,33,465,2,2,1707,1,39,3,1,1,21509,7,20,1,0,3,4,9,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1707,52,771,2,4,1708,1,79,2,5,3,21030,1,18,4,0,2,4,33,15,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1708,32,1401,4,2,1709,3,56,3,1,2,20990,2,11,1,1,5,3,4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1709,32,515,1,3,1710,4,62,2,1,3,9571,0,14,4,0,2,1,3,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1710,39,1431,1,4,1711,3,96,3,1,3,15417,7,14,3,3,1,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1711,32,976,26,4,1712,3,100,3,2,4,12069,0,18,1,0,2,3,3,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1712,41,1411,19,2,1713,3,36,3,2,1,19877,2,16,1,2,2,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1713,40,1300,24,2,1714,1,62,3,2,4,24447,1,17,1,2,3,3,9,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1714,45,252,1,3,1715,3,70,4,5,4,15970,0,11,3,1,2,3,24,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1715,31,1327,3,4,1716,2,73,3,3,3,13523,9,12,1,1,3,3,2,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1716,33,832,5,4,1717,3,63,2,1,4,14776,1,13,3,1,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1717,34,470,2,4,1718,4,84,2,2,1,23687,6,13,2,1,3,3,11,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1718,37,1017,1,2,1719,3,83,2,1,1,18697,2,14,1,1,2,2,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1719,45,1199,7,4,1720,1,77,4,2,3,5118,4,17,4,1,1,3,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1720,37,504,10,3,1721,1,61,3,3,3,22573,6,11,2,2,5,3,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1721,39,505,2,4,1722,3,64,3,3,3,6420,0,25,4,0,1,3,19,11,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1722,29,665,15,3,1723,3,60,3,1,4,22673,1,19,1,0,1,3,6,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1723,42,916,17,2,1724,4,82,4,2,1,23016,3,13,3,0,1,3,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1724,29,1247,20,2,1725,4,45,3,2,4,10732,2,14,4,1,2,3,3,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1725,25,685,1,3,1726,1,62,3,2,3,7505,0,12,4,2,3,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1726,42,269,2,3,1727,4,56,2,1,1,8007,0,11,3,1,4,3,9,7,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1727,40,1416,2,2,1728,1,49,3,5,3,5949,0,19,4,1,5,3,21,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1728,51,833,1,3,1729,3,96,3,1,4,23231,1,11,2,0,0,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1729,31,307,29,2,1730,3,71,2,1,2,11652,0,11,2,0,2,4,5,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1730,32,1311,7,3,1731,2,100,4,1,2,26062,1,20,3,0,3,1,5,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1731,38,1327,2,2,1732,4,39,2,2,4,19682,3,18,4,1,0,3,8,7,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1732,32,128,2,1,1733,4,84,2,2,1,19737,4,13,4,0,5,3,6,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1733,46,488,2,3,1734,3,75,1,4,2,14977,3,12,2,1,2,2,7,7,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1734,28,529,2,4,1735,1,79,3,1,3,14935,2,11,3,0,5,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1735,29,1210,2,3,1736,1,78,2,2,2,3687,2,19,2,2,2,3,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1736,31,1463,23,3,1737,2,64,2,2,4,14408,0,21,2,1,2,3,9,7,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1737,25,675,5,2,1738,2,85,4,2,1,18384,1,12,4,2,2,3,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,45,1385,20,2,1739,3,79,3,4,4,7501,0,14,2,0,2,3,20,4,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1739,36,1403,6,3,1740,4,47,3,1,4,20251,0,11,3,1,4,3,15,10,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1740,55,452,1,3,1741,4,81,3,5,1,18938,0,14,3,0,2,3,36,4,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1741,47,666,29,4,1742,1,88,3,3,2,10268,1,12,4,1,2,2,10,9,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1742,28,1158,9,3,1743,4,94,3,1,4,2613,1,23,4,1,3,2,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1743,37,228,6,4,1744,3,98,3,2,4,22825,4,14,2,1,5,4,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1744,21,996,3,2,1745,4,100,2,1,3,10531,1,17,1,0,4,4,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1745,37,728,1,4,1746,1,80,3,3,4,11677,2,18,1,2,2,3,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1746,35,1315,22,3,1747,2,71,4,3,2,19100,7,18,2,1,6,2,7,6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1747,38,322,7,2,1748,1,44,4,2,1,19191,1,24,3,1,3,3,8,7,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1748,26,1479,1,3,1749,3,84,3,2,2,26767,1,20,1,1,6,1,6,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1749,50,797,4,1,1750,1,96,3,5,2,15815,3,14,1,2,4,2,10,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750,53,1070,3,4,1751,3,45,3,4,3,21016,3,16,4,3,5,2,5,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1751,42,635,1,1,1752,2,99,3,2,3,24532,1,25,3,0,3,3,20,11,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1752,29,442,2,2,1753,2,44,3,2,4,20260,1,18,1,0,3,2,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1753,55,147,20,2,1754,2,37,3,2,4,15972,3,19,4,1,4,3,10,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1754,26,496,11,2,1755,1,60,3,2,1,22722,1,13,3,1,3,3,5,3,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1755,37,1372,1,3,1756,4,42,3,1,4,15881,1,12,2,0,3,3,17,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1756,44,920,24,3,1757,4,43,3,1,3,19920,3,22,4,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1757,38,688,23,4,1758,4,82,3,2,4,18899,9,14,2,1,2,3,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,26,1449,16,4,1759,1,45,3,1,2,14180,2,13,4,1,2,3,3,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1759,28,1117,8,2,1760,4,66,3,1,4,4488,1,21,4,0,3,3,5,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1760,49,636,10,4,1761,3,35,3,5,1,25594,9,11,4,0,4,3,3,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1761,36,506,3,3,1762,3,30,3,2,2,26285,4,12,4,0,2,3,8,7,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1762,31,444,5,3,1763,4,84,3,1,2,3909,1,11,3,1,5,2,2,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1763,26,950,4,4,1764,4,48,2,2,4,8450,1,12,2,0,0,3,8,7,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1764,37,889,9,3,1765,2,53,3,1,4,11411,1,12,3,3,3,2,4,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1765,42,555,26,3,1766,3,77,3,4,2,14864,5,14,4,1,2,4,20,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1766,18,230,3,3,1767,3,54,3,1,3,25233,1,13,3,0,2,3,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1767,35,1232,16,3,1768,3,96,3,3,2,5100,0,15,3,2,3,2,11,6,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1768,36,566,18,4,1769,3,81,4,1,4,7122,4,18,4,2,2,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1769,51,1302,2,3,1770,4,84,1,2,2,16321,5,18,4,1,3,3,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1770,41,334,2,4,1771,4,88,3,4,2,15896,1,19,2,0,2,3,22,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1771,18,812,10,3,1772,4,69,2,1,3,9724,1,12,1,0,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1772,28,1476,16,2,1773,2,68,4,2,1,4824,0,19,3,0,2,3,8,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1773,31,218,7,3,1774,2,100,4,2,4,12241,4,11,2,1,3,2,8,7,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1774,39,1132,1,3,1775,3,48,4,3,4,10942,0,17,1,3,5,2,18,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1775,36,1105,24,4,1776,2,47,3,2,2,6927,7,15,3,1,3,3,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1776,32,906,7,3,1777,4,91,2,2,3,16985,1,14,3,1,3,2,13,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1777,38,849,25,2,1778,1,81,2,3,2,26707,3,17,3,1,2,3,10,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1778,58,390,1,4,1779,4,32,1,2,3,17056,2,13,4,1,2,3,5,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,31,691,5,4,1780,3,86,3,1,4,10077,0,12,3,1,4,3,5,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1780,31,106,2,3,1781,1,62,2,2,1,17822,3,12,4,0,1,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1781,45,1249,7,3,1782,1,97,3,3,1,20308,1,18,1,1,2,3,24,9,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1782,31,192,2,4,1783,3,32,3,1,4,7747,0,18,2,1,2,1,2,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1783,33,553,5,4,1784,4,74,3,3,2,23364,6,11,2,2,2,3,10,8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1784,39,117,10,1,1785,3,99,3,4,1,5355,1,14,4,0,3,3,21,11,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1785,43,185,10,4,1786,3,33,3,1,4,10675,0,19,1,0,5,3,8,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1786,49,1091,1,2,1787,3,90,2,4,3,17810,7,12,4,0,2,3,7,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1787,52,723,8,4,1788,3,85,2,2,2,17747,2,15,1,0,3,2,8,7,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1788,27,1220,5,3,1789,3,85,3,1,2,20938,1,12,2,0,2,2,4,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1789,32,588,8,2,1790,3,65,2,2,2,24624,1,11,4,0,2,3,13,11,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1790,27,1377,2,3,1791,4,74,3,2,3,5242,1,11,1,0,3,3,5,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1791,31,691,7,3,1792,4,73,3,2,4,7143,4,12,4,3,3,3,7,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1792,32,1018,2,4,1793,1,74,4,2,4,10557,7,16,3,0,0,2,7,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1793,28,1157,2,4,1794,1,84,1,1,4,24737,5,13,4,0,4,2,3,2,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1794,30,1275,28,2,1795,4,64,3,2,4,11934,1,13,4,2,2,3,10,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1795,31,798,7,2,1796,3,48,2,3,3,14034,1,24,1,1,2,3,10,8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1796,39,672,7,2,1797,3,54,2,5,4,21141,1,15,1,1,2,3,21,13,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1797,39,1162,3,2,1798,4,41,3,2,3,17778,4,18,1,0,3,2,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1798,33,508,10,3,1799,2,46,2,2,4,4317,3,14,3,0,6,2,7,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1799,47,1482,5,5,1800,4,42,3,5,3,16375,4,11,2,1,2,3,3,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1800,43,559,10,4,1801,3,82,2,2,3,6227,1,11,2,1,3,4,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1801,27,210,1,1,1802,3,73,3,2,2,22107,0,13,4,1,0,3,5,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1802,54,928,20,4,1803,4,31,3,2,3,16885,3,12,4,0,4,2,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1803,43,1001,7,3,1804,3,43,3,3,1,9262,8,16,1,1,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1804,45,549,8,4,1805,4,75,3,2,4,9278,9,14,1,2,3,3,10,9,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1805,40,1124,1,2,1806,2,57,1,2,4,13273,2,22,3,3,2,2,4,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1806,29,318,8,4,1807,2,77,1,1,1,4759,1,11,4,0,4,2,7,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1807,29,738,9,5,1808,2,30,2,1,4,7621,0,17,3,0,2,3,3,2,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1808,30,570,5,3,1809,4,30,2,2,3,5431,1,13,3,3,2,3,10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1809,27,1130,8,4,1810,2,56,3,2,2,3415,1,18,1,1,3,3,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1810,37,1192,5,2,1811,4,61,3,2,4,23177,7,16,3,2,2,2,6,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1811,38,343,15,2,1812,3,92,2,3,4,15682,0,14,2,1,3,3,11,2,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1812,31,1232,7,4,1813,3,39,3,3,4,25713,1,14,3,0,2,2,11,4,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1813,29,144,10,1,1814,4,39,2,2,2,11866,1,14,1,2,2,3,7,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1814,35,1296,5,4,1815,3,62,3,3,2,18264,0,13,4,0,5,3,16,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1815,23,1309,26,1,1816,3,83,3,1,4,16092,1,12,3,2,2,2,4,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1816,41,483,6,3,1817,4,95,2,2,2,10110,6,15,4,0,3,3,5,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1817,47,1309,4,1,1818,2,99,3,2,3,25751,3,19,1,0,3,3,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1818,42,810,23,5,1819,1,44,3,4,4,15901,2,14,2,0,2,3,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1819,29,746,2,3,1820,4,61,3,2,3,16928,1,14,1,1,3,2,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1820,42,544,2,1,1821,3,52,3,1,3,24017,0,11,3,1,5,3,3,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1821,32,1062,2,3,1822,3,75,3,1,2,3956,1,13,3,1,4,3,8,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1822,48,530,29,1,1823,1,91,3,3,3,23978,3,21,2,1,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1823,37,1319,6,3,1824,3,51,4,2,1,17001,4,13,1,2,2,3,7,6,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1824,30,641,25,2,1825,4,85,3,2,3,6069,7,12,2,1,2,4,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1825,26,933,1,3,1826,3,57,3,2,3,20156,1,17,2,1,3,3,8,7,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1826,42,1332,2,4,1827,1,98,2,2,4,17078,3,23,2,0,6,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1827,21,756,1,1,1828,1,99,2,1,2,9150,1,11,3,0,3,3,3,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1828,36,845,1,5,1829,4,45,3,2,4,15276,4,15,2,0,6,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1829,36,541,3,4,1830,1,48,2,3,4,7246,4,11,1,1,2,3,13,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1830,57,593,1,4,1831,4,88,3,2,3,2967,2,11,3,0,2,3,3,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1831,40,1171,10,4,1832,4,46,4,1,3,22495,3,13,3,1,3,3,7,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1832,21,895,9,2,1833,1,39,3,1,4,2851,1,24,3,0,3,2,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1833,33,350,5,3,1834,4,34,3,1,3,9150,1,13,2,0,2,3,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1834,37,921,10,3,1835,3,98,3,1,1,17663,6,20,2,1,3,3,5,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1835,46,1144,7,4,1836,3,30,3,2,3,16044,2,14,3,0,2,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1836,41,143,4,3,1837,1,56,3,2,2,9558,1,18,3,0,5,3,8,7,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1837,50,1046,10,3,1838,4,100,2,3,4,2755,6,15,4,0,2,3,4,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1838,40,575,22,2,1839,3,68,2,2,3,6110,2,12,1,2,6,3,6,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
